onset	duration	trial_type	response_time	task_type	response_type	update_cond	cate_c	cate_b	cate_o	trial_id	word_id	img_id	stim_c	stim_b	design_onset
20.034	2.000	correct	0.432	practice a-b	scene	restudy	face	scene	object	286	107	107	83	211	20.000
24.533	2.000	correct	0.368	practice a-b	object	restudy	face	object	scene	287	61	61	61	113	24.500
29.031	2.000	correct	0.355	practice a-b	scene	restudy	face	scene	object	288	113	113	89	217	29.000
33.530	2.000	correct	0.316	practice a-b	scene	restudy	object	scene	face	289	131	131	183	235	33.500
38.029	2.000	correct	0.695	practice a-b	object	restudy	face	object	scene	290	67	67	67	119	38.000
42.527	2.000	correct	0.234	practice a-b	scene	test	object	scene	face	291	124	124	176	228	42.500
47.026	2.000	correct	0.613	practice a-b	face	restudy	scene	face	object	292	47	47	271	47	47.000
51.576	2.000	correct	0.273	practice a-b	object	restudy	face	object	scene	293	69	69	69	121	51.500
56.023	2.000	correct	0.427	practice a-b	scene	restudy	object	scene	face	294	141	141	193	245	56.000
60.522	2.000	incorrect	0.408	practice a-b	face	restudy	face	scene	object	295	105	105	81	209	60.500
65.037	2.000	incorrect	0.315	practice a-b	face	test	face	object	scene	296	60	60	60	112	65.000
69.536	2.000	incorrect	0.538	practice a-b	object	restudy	object	scene	face	297	125	125	177	229	69.500
74.034	2.000	correct	0.257	practice a-b	face	test	object	face	scene	298	20	20	168	20	74.000
78.533	2.000	correct	0.222	practice a-b	object	restudy	face	object	scene	299	49	49	49	101	78.500
83.032	2.000	correct	0.443	practice a-b	face	restudy	object	face	scene	300	5	5	153	5	83.000
87.530	2.000	correct	0.217	practice a-b	object	test	face	object	scene	301	62	62	62	114	87.500
92.029	2.000	correct	0.377	practice a-b	face	test	object	face	scene	302	16	16	164	16	92.000
96.528	2.000	incorrect	0.544	practice a-b	scene	test	scene	face	object	303	32	32	256	32	96.500
101.026	2.000	correct	0.309	practice a-b	face	test	scene	face	object	304	40	40	264	40	101.000
105.525	2.000	incorrect	0.199	practice a-b	object	test	face	scene	object	305	102	102	78	206	105.500
110.024	2.000	correct	0.348	practice a-b	object	restudy	scene	object	face	306	93	93	293	145	110.000
114.522	2.000	incorrect	0.512	practice a-b	scene	test	face	object	scene	307	56	56	56	108	114.500
119.038	2.000	incorrect	0.525	practice a-b	face	test	scene	object	face	308	86	86	286	138	119.000
123.536	2.000	correct	0.282	practice a-b	object	restudy	scene	object	face	309	85	85	285	137	123.500
128.035	2.000	incorrect	0.446	practice a-b	face	restudy	object	scene	face	310	137	137	189	241	128.000
132.533	2.000	incorrect	0.348	practice a-b	object	test	face	scene	object	311	118	118	94	222	132.500
137.032	2.000	incorrect	0.387	practice a-b	face	restudy	scene	object	face	312	89	89	289	141	137.000
141.531	2.000	incorrect	0.548	practice a-b	scene	restudy	scene	object	face	313	87	87	287	139	141.500
146.029	2.000	correct	0.312	practice a-b	object	restudy	face	object	scene	314	51	51	51	103	146.000
150.528	2.000	incorrect	0.382	practice a-b	face	test	object	scene	face	315	130	130	182	234	150.500
155.027	2.000	correct	0.357	practice a-b	scene	restudy	face	scene	object	316	99	99	75	203	155.000
159.525	2.000	correct	0.288	practice a-b	scene	test	object	scene	face	317	126	126	178	230	159.500
164.024	2.000	incorrect	0.375	practice a-b	scene	test	scene	face	object	318	48	48	272	48	164.000
2.032	2.000	correct	0.257	practice a-b	object	restudy	scene	object	face	319	89	89	289	141	2.000
6.531	2.000	correct	0.290	practice a-b	object	test	scene	object	face	320	82	82	282	134	6.500
11.030	2.000	correct	0.257	practice a-b	scene	test	object	scene	face	321	130	130	182	234	11.000
15.528	2.000	incorrect	0.403	practice a-b	face	restudy	face	scene	object	322	105	105	81	209	15.500
20.027	2.000	correct	0.363	practice a-b	scene	test	face	scene	object	323	102	102	78	206	20.000
24.526	2.000	incorrect	0.329	practice a-b	scene	test	face	object	scene	324	56	56	56	108	24.500
29.024	2.000	correct	0.308	practice a-b	scene	restudy	object	scene	face	325	137	137	189	241	29.000
33.523	2.000	correct	0.712	practice a-b	face	test	scene	face	object	326	48	48	272	48	33.500
38.038	2.000	correct	0.328	practice a-b	object	restudy	scene	object	face	327	87	87	287	139	38.000
42.537	2.000	incorrect	0.249	practice a-b	object	restudy	object	scene	face	328	129	129	181	233	42.500
47.035	2.000	incorrect	0.702	practice a-b	scene	test	scene	face	object	329	32	32	256	32	47.000
51.534	2.000	correct	0.271	practice a-b	scene	test	face	scene	object	330	110	110	86	214	51.500
56.033	2.000	correct	0.259	practice a-b	scene	restudy	object	scene	face	331	125	125	177	229	56.000
60.531	2.000	incorrect	0.292	practice a-b	object	test	face	scene	object	332	118	118	94	222	60.500
65.030	2.000	incorrect	0.251	practice a-b	scene	test	face	object	scene	333	60	60	60	112	65.000
69.529	2.000	incorrect	0.310	practice a-b	face	test	scene	object	face	334	86	86	286	138	69.500
2.032	2.000	correct	0.312	practice a-b	object	test	face	object	scene	335	60	60	60	112	2.000
6.531	2.000	incorrect	0.422	practice a-b	scene	test	scene	face	object	336	32	32	256	32	6.500
11.030	2.000	incorrect	0.468	practice a-b	object	restudy	object	scene	face	337	129	129	181	233	11.000
15.528	2.000	correct	0.426	practice a-b	scene	test	face	scene	object	338	118	118	94	222	15.500
20.027	2.000	correct	0.282	practice a-b	object	test	scene	object	face	339	86	86	286	138	20.000
24.525	2.000	incorrect	0.268	practice a-b	face	test	face	object	scene	340	56	56	56	108	24.500
29.024	2.000	correct	0.249	practice a-b	scene	restudy	face	scene	object	341	105	105	81	209	29.000
2.032	2.000	incorrect	0.336	practice a-b	face	restudy	object	scene	face	342	129	129	181	233	2.000
6.531	2.000	incorrect	0.374	practice a-b	scene	test	scene	face	object	343	32	32	256	32	6.500
11.030	2.000	correct	0.493	practice a-b	object	test	face	object	scene	344	56	56	56	108	11.000
2.032	2.000	correct	0.305	practice a-b	scene	restudy	object	scene	face	345	129	129	181	233	2.000
6.531	2.000	correct	0.269	practice a-b	face	test	scene	face	object	346	32	32	256	32	6.500
